4.39000000000000	-2.57900000000000
4.43000000000000	-2.62850000000000
4.48000000000000	-2.62400000000000
4.53000000000000	-2.58100000000000
4.58000000000000	-2.48300000000000
4.63000000000000	-2.50900000000000
4.67000000000000	-2.67700000000000
4.72000000000000	-2.54600000000000
4.77000000000000	-2.48400000000000
4.82000000000000	-2.49000000000000
4.86000000000000	-2.46700000000000
4.91000000000000	-2.73600000000000
4.96000000000000	-2.78900000000000
4.99000000000000	-2.66800000000000
5.02000000000000	-2.47900000000000
5.06000000000000	-2.52900000000000
5.09000000000000	-2.62800000000000
5.12000000000000	-2.63200000000000
5.15000000000000	-2.58000000000000
5.19000000000000	-2.74000000000000
5.22000000000000	-2.59100000000000
5.25000000000000	-2.52900000000000
5.28000000000000	-2.47100000000000
5.32000000000000	-2.52400000000000
5.35000000000000	-2.59000000000000
5.38000000000000	-2.55900000000000
5.41000000000000	-2.46200000000000
5.45000000000000	-2.41100000000000
5.48000000000000	-2.62700000000000
5.51000000000000	-2.55200000000000
5.54000000000000	-2.67500000000000
5.58000000000000	-2.57450000000000
5.61000000000000	-2.59000000000000
5.64000000000000	-2.56800000000000
5.67000000000000	-2.47900000000000
5.71000000000000	-2.58200000000000
5.74000000000000	-2.66900000000000
5.77000000000000	-2.46600000000000
5.80000000000000	-2.68600000000000
5.84000000000000	-2.73800000000000
5.87000000000000	-2.59200000000000
5.90000000000000	-2.54500000000000
5.93000000000000	-2.75100000000000
5.97000000000000	-2.61000000000000
6	-2.66600000000000
6.03000000000000	-2.65300000000000
6.06000000000000	-2.52800000000000
6.10000000000000	-2.61300000000000
6.13000000000000	-2.63800000000000
6.16000000000000	-2.48050000000000
6.19000000000000	-2.62900000000000
6.23000000000000	-2.60500000000000
6.26000000000000	-2.52500000000000
6.29000000000000	-2.64400000000000
6.32000000000000	-2.58700000000000
6.36000000000000	-2.70200000000000
6.39000000000000	-2.63500000000000
6.42000000000000	-2.60400000000000
6.48000000000000	-2.62100000000000
6.54000000000000	-2.69400000000000
6.60000000000000	-2.57700000000000
6.66000000000000	-2.64300000000000
6.72000000000000	-2.61100000000000
6.78000000000000	-2.53500000000000
6.85000000000000	-2.65500000000000
6.91000000000000	-2.77300000000000
6.97000000000000	-2.64000000000000
7.03000000000000	-2.65100000000000
7.09000000000000	-2.61200000000000
7.15000000000000	-2.71100000000000
7.21000000000000	-2.57550000000000
7.27000000000000	-2.46900000000000
7.33000000000000	-2.44800000000000
7.39000000000000	-2.53400000000000
7.44000000000000	-2.57700000000000
7.50000000000000	-2.51100000000000
7.56000000000000	-2.48300000000000
7.62000000000000	-2.54900000000000
7.68000000000000	-2.49700000000000
7.73000000000000	-2.61850000000000
7.79000000000000	-2.45800000000000
7.85000000000000	-2.37000000000000
7.91000000000000	-2.52000000000000
7.97000000000000	-2.57700000000000
8.03000000000000	-2.31400000000000
8.08000000000000	-2.53900000000000
8.14000000000000	-2.42300000000000
8.20000000000000	-2.50300000000000
8.26000000000000	-2.35700000000000
8.32000000000000	-2.49050000000000
8.37000000000000	-2.41400000000000
8.43000000000000	-2.33800000000000
8.49000000000000	-2.24900000000000
8.55000000000000	-2.50500000000000
8.61000000000000	-2.56800000000000
8.66000000000000	-2.60300000000000
8.72000000000000	-2.38400000000000
8.78000000000000	-2.13833330000000
8.84000000000000	-2.56100000000000
8.90000000000000	-2.34400000000000
8.95000000000000	-2.57400000000000
9.01000000000000	-2.51000000000000
9.07000000000000	-2.39100000000000
9.13000000000000	-2.60550000000000
9.19000000000000	-2.51600000000000
9.24000000000000	-2.40500000000000
9.30000000000000	-2.56200000000000
9.36000000000000	-2.43500000000000
9.42000000000000	-2.52750000000000
9.48000000000000	-2.50600000000000
9.54000000000000	-2.36700000000000
9.59000000000000	-2.64150000000000
9.65000000000000	-2.56500000000000
9.71000000000000	-2.51600000000000
9.77000000000000	-2.55300000000000
9.83000000000000	-2.66500000000000
9.88000000000000	-2.52500000000000
9.94000000000000	-2.58100000000000
10	-2.36250000000000
